LOC,VEH_SER_NO,POOL_CD,IDENT_SEQ,DATE_WORK,CHASSIS_LN_CD,SCH_MDL_TYPE,CTRY_CD,POOL_TRIG_TYPE,CLM_UNT_QTY,LID,TS_LOAD,PGM_ID
017,JB7429,03,6614746,2016-06-01 00:00:00.000,A,CT,203,CHAS COMPL,1,APMTHMS,2016-06-01 20:05:12.937,SVXINPUP
017,JB7807,03,6614738,2016-06-01 00:00:00.000,A,CT,203,CHAS COMPL,1,APMTHMS,2016-06-01 20:02:48.803,SVXINPUP
017,JB8478,03,6614737,2016-06-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS,2016-06-01 20:02:28.137,SVXINPUP
017,JB8603,03,6614735,2016-06-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS,2016-06-01 19:56:10.850,SVXINPUP
017,JB6830,DL,6614729,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY,1,DAVCHRI,2016-06-01 19:51:14.690,SVXINPUP
017,JB8105,03,6614712,2016-06-01 00:00:00.000,A,MM,000,CHAS COMPL,1,APMTHMS,2016-06-01 19:35:20.100,SVXINPUP
017,HX6725,DL,6614709,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY,1,JF04439,2016-06-01 19:33:32.843,SVXINPUP
017,HZ3929,03,6614702,2016-06-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS,2016-06-01 19:29:10.860,SVXINPUP
017,JB5609,DL,6614701,2016-06-01 00:00:00.000,A,CT,203,VEH DLVRY,1,JF04439,2016-06-01 19:28:55.170,SVXINPUP
017,JB9760,32,6614797,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:14:24.057,SVXINPUP
017,JB9794,32,6614796,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:14:24.057,SVXINPUP
017,JB7470,32,6614795,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:14:24.050,SVXINPUP
017,HT3033,32,6614793,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:14:24.033,SVXINPUP
017,JA8934,32,6614792,2016-06-01 00:00:00.000,A,MM,000,CAB START,1,CGRANTJ,2016-06-01 20:14:24.030,SVXINPUP
017,JB9966,32,6614791,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:14:24.027,SVXINPUP
017,JB9426,32,6614790,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:14:24.020,SVXINPUP
017,JB4875,32,6614789,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:14:24.017,SVXINPUP
017,S14354,32,6614787,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:14:23.963,SVXINPUP
017,HZ5907,32,6614786,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:14:23.957,SVXINPUP
017,JB9793,32,6614785,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:14:23.953,SVXINPUP
017,JB9425,32,6614784,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:14:23.947,SVXINPUP
017,JB9792,32,6614783,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:14:23.943,SVXINPUP
017,JB5220,32,6614782,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:14:23.940,SVXINPUP
017,JA8933,32,6614781,2016-06-01 00:00:00.000,A,MM,000,CAB START,1,CGRANTJ,2016-06-01 20:14:23.937,SVXINPUP
017,JB4874,32,6614780,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:14:23.933,SVXINPUP
017,HZ5906,32,6614779,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:14:23.930,SVXINPUP
017,JB9791,32,6614778,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:14:23.910,SVXINPUP
017,JB4873,32,6614775,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:13:00.780,SVXINPUP
017,JB9250,32,6614773,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:13:00.770,SVXINPUP
017,JA4998,32,6614772,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:13:00.757,SVXINPUP
017,JA4664,32,6614771,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:13:00.747,SVXINPUP
017,JA8932,32,6614769,2016-06-01 00:00:00.000,A,MM,000,CAB START,1,CGRANTJ,2016-06-01 20:13:00.727,SVXINPUP
017,JB5219,32,6614768,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:13:00.723,SVXINPUP
017,JB9790,32,6614767,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:13:00.720,SVXINPUP
017,HW2311,32,6614765,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:13:00.690,SVXINPUP
017,HW4117,DL,6614823,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY,1,DAVCHRI,2016-06-01 20:34:37.947,SVXINPUP
017,HZ3844,03,6614813,2016-06-01 00:00:00.000,A,MM,203,CHAS COMPL,1,JF05640,2016-06-01 20:29:06.170,SVXINPUP
017,JB8099,DL,6614802,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY,1,DCALVER,2016-06-01 20:17:42.043,SVXINPUP
017,HH6653,DL,6615011,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY,1,DAVCHRI,2016-06-01 21:26:25.910,SVXINPUP
017,JB5238,DL,6615009,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY,1,DCALVER,2016-06-01 21:26:14.860,SVXINPUP
017,JB9784,01,6615230,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:13.990,SVXINPUP
017,JB9783,01,6615228,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:13.957,SVXINPUP
017,JA5250,01,6615227,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:13.930,SVXINPUP
017,JA8919,01,6615226,2016-06-02 00:00:00.000,A,MM,000,CHAS START,1,JF11647,2016-06-02 01:18:13.920,SVXINPUP
017,JB9245,01,6615225,2016-06-02 00:00:00.000,A,CT,000,CHAS START,1,JF11647,2016-06-02 01:18:13.910,SVXINPUP
017,JB4872,01,6615224,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:13.907,SVXINPUP
017,HW3310,01,6615223,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:13.907,SVXINPUP
017,JB4871,01,6615222,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:13.903,SVXINPUP
017,JB9782,01,6615220,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:13.877,SVXINPUP
017,JB9912,01,6615218,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:13.807,SVXINPUP
017,HZ5903,01,6615217,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:13.767,SVXINPUP
017,JB4870,01,6615216,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:03.183,SVXINPUP
017,JB8098,01,6615214,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:03.160,SVXINPUP
017,JA8918,01,6615212,2016-06-02 00:00:00.000,A,MM,000,CHAS START,1,JF11647,2016-06-02 01:18:03.127,SVXINPUP
017,JA6848,01,6615211,2016-06-02 00:00:00.000,A,CT,203,CHAS START,1,JF11647,2016-06-02 01:18:03.110,SVXINPUP
017,JB4869,01,6615210,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:03.087,SVXINPUP
017,JA5126,01,6615209,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:03.073,SVXINPUP
017,HZ0145,01,6615208,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:03.037,SVXINPUP
017,HW3309,01,6615207,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:02.997,SVXINPUP
017,JA6832,01,6615205,2016-06-02 00:00:00.000,A,CT,203,CHAS START,1,JF11647,2016-06-02 01:18:02.930,SVXINPUP
017,JB9781,01,6615204,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:02.887,SVXINPUP
017,JA5761,DL,6615358,2016-06-02 00:00:00.000,A,CT,203,VEH DLVRY,1,ROLYON,2016-06-02 03:46:05.647,SVXINPUP
017,HW4120,DL,6615373,2016-06-02 00:00:00.000,A,MM,203,VEH DLVRY,1,YROBERT,2016-06-02 03:54:06.973,SVXINPUP
017,JB7673,03,6615370,2016-06-02 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS,2016-06-02 03:53:13.093,SVXINPUP
017,JB8097,03,6615395,2016-06-02 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS,2016-06-02 04:05:12.057,SVXINPUP
017,HW4131,03,6615402,2016-06-02 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS,2016-06-02 04:08:11.727,SVXINPUP
017,HW4124,DL,6615444,2016-06-02 00:00:00.000,A,MM,203,VEH DLVRY,1,JF05492,2016-06-02 04:25:40.933,SVXINPUP
017,JB8000,DL,6615458,2016-06-02 00:00:00.000,A,MM,203,VEH DLVRY,1,JF04439,2016-06-02 04:27:47.833,SVXINPUP
017,JB8302,03,6615477,2016-06-02 00:00:00.000,A,CT,203,CHAS COMPL,1,APMTHMS,2016-06-02 04:32:11.717,SVXINPUP
017,HX6727,03,6615530,2016-06-02 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS,2016-06-02 04:53:29.983,SVXINPUP
017,JB8519,03,6615526,2016-06-02 00:00:00.000,A,MM,999,CHAS COMPL,1,APMTHMS,2016-06-02 04:53:11.263,SVXINPUP
017,JB8518,03,6615515,2016-06-02 00:00:00.000,A,MM,999,CHAS COMPL,1,APMTHMS,2016-06-02 04:47:31.520,SVXINPUP
017,JB6812,03,6615514,2016-06-02 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS,2016-06-02 04:47:12.123,SVXINPUP
017,JB7740,DL,6615498,2016-06-02 00:00:00.000,A,CT,000,VEH DLVRY,1,ROLYON,2016-06-02 04:40:34.253,SVXINPUP
017,HZ3856,DL,6615560,2016-06-02 00:00:00.000,A,MM,203,VEH DLVRY,1,ROLYON,2016-06-02 05:10:37.293,SVXINPUP
017,JB8520,03,6615541,2016-06-02 00:00:00.000,A,MM,999,CHAS COMPL,1,APMTHMS,2016-06-02 05:02:19.583,SVXINPUP
017,JB8001,DL,6615540,2016-06-02 00:00:00.000,A,MM,203,VEH DLVRY,1,JMH0116,2016-06-02 04:59:56.820,SVXINPUP
017,HT3028,DL,6615537,2016-06-02 00:00:00.000,A,MM,203,VEH DLVRY,1,JMH0116,2016-06-02 04:58:39.500,SVXINPUP
017,HX6726,DL,6615535,2016-06-02 00:00:00.000,A,MM,203,VEH DLVRY,1,JMH0116,2016-06-02 04:57:39.723,SVXINPUP
017,HY3259,01,6613997,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,CCURREN,2016-06-01 12:20:05.763,SVXINPUP
017,HZ3802,32,6613533,2016-06-01 00:00:00.000,A,MM,000,CAB START,1,DINSCOE,2016-06-01 10:43:36.950,SVXINPUP
017,JA7835,32,6614770,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:13:00.737,SVXINPUP
017,JB2288,DL,6613028,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY,1,JF05492,2016-06-01 06:15:23.350,SVXINPUP
017,JB8316,03,6615555,2016-06-02 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS,2016-06-02 05:08:13.120,SVXINPUP
017,JB4362,01,6615229,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:13.967,SVXINPUP
017,JB8326,DL,6614805,2016-06-01 00:00:00.000,A,CT,000,VEH DLVRY,1,GSIGLE,2016-06-01 20:19:40.487,SVXINPUP
017,JB8103,01,6613999,2016-06-01 00:00:00.000,A,MM,000,CHAS START,1,CCURREN,2016-06-01 12:20:05.807,SVXINPUP
017,JB8316,01,6613981,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,CCURREN,2016-06-01 12:19:36.207,SVXINPUP
017,JB4362,32,6613540,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,DINSCOE,2016-06-01 10:43:37.110,SVXINPUP
017,JA8562,01,6614020,2016-06-01 00:00:00.000,A,MM,000,CHAS START,1,CCURREN,2016-06-01 12:20:06.037,SVXINPUP
017,JA8906,01,6615215,2016-06-02 00:00:00.000,A,CT,203,CHAS START,1,JF11647,2016-06-02 01:18:03.173,SVXINPUP
017,JB1373,DL,6614801,2016-06-01 00:00:00.000,A,CT,203,VEH DLVRY,1,GSIGLE,2016-06-01 20:17:30.790,SVXINPUP
017,JB1385,01,6615221,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:13.887,SVXINPUP
017,JA6525,01,6615206,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:02.967,SVXINPUP
017,JA6525,32,6613522,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,DINSCOE,2016-06-01 10:43:36.830,SVXINPUP
017,JA8540,DL,6614396,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY,1,GSIGLE,2016-06-01 15:41:26.230,SVXINPUP
017,HZ9837,DL,6614285,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY,1,MARTDAN,2016-06-01 14:34:59.713,SVXINPUP
017,HW9384,DL,6612884,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY,1,JF05492,2016-06-01 04:56:53.983,SVXINPUP
017,HZ7404,01,6614008,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,CCURREN,2016-06-01 12:20:05.903,SVXINPUP
017,HL6125,03,6614777,2016-06-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS,2016-06-01 20:14:13.773,SVXINPUP
017,HL6125,01,6613971,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,CCURREN,2016-06-01 12:19:36.113,SVXINPUP
017,HL9233,32,6614762,2016-06-01 00:00:00.000,A,MM,000,CAB START,1,CGRANTJ,2016-06-01 20:13:00.667,SVXINPUP
017,HL9232,32,6614760,2016-06-01 00:00:00.000,A,MM,000,CAB START,1,CGRANTJ,2016-06-01 20:13:00.640,SVXINPUP
017,JB5834,DL,6612979,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY,1,JF05492,2016-06-01 05:44:08.607,SVXINPUP
017,HZ2555,DL,6615443,2016-06-02 00:00:00.000,A,MM,203,VEH DLVRY,1,JF04437,2016-06-02 04:23:33.240,SVXINPUP
017,JB3629,DL,6612760,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY,1,JF04439,2016-06-01 04:13:00.953,SVXINPUP
017,JA8917,01,6614024,2016-06-01 00:00:00.000,A,MM,000,CHAS START,1,CCURREN,2016-06-01 12:20:06.097,SVXINPUP
017,HZ2408,DL,6613234,2016-06-01 00:00:00.000,A,CT,203,VEH DLVRY,1,LCARRIE,2016-06-01 07:38:29.437,SVXINPUP
017,HY9222,03,6615374,2016-06-02 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS,2016-06-02 03:56:33.977,SVXINPUP
017,HY9222,01,6613974,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,CCURREN,2016-06-01 12:19:36.150,SVXINPUP
017,HZ1200,DL,6614517,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY,1,JF04439,2016-06-01 16:58:05.427,SVXINPUP
017,JB3631,DL,6613051,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY,1,JMH0116,2016-06-01 06:29:00.977,SVXINPUP
017,JB3632,DL,6612988,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY,1,LCARRIE,2016-06-01 05:50:56.857,SVXINPUP
017,JB3626,DL,6612765,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY,1,LCARRIE,2016-06-01 04:15:43.853,SVXINPUP
017,HL5984,32,6614794,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:14:24.047,SVXINPUP
017,HL5983,32,6614766,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:13:00.693,SVXINPUP
017,HY9376,DL,6613002,2016-06-01 00:00:00.000,A,MM,999,VEH DLVRY,1,LCARRIE,2016-06-01 05:59:12.913,SVXINPUP
017,JB5885,03,6614263,2016-06-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS,2016-06-01 14:23:10.937,SVXINPUP
017,JB3945,DL,6613437,2016-06-01 00:00:00.000,A,MM,203,VEH DLVRY,1,YROBERT,2016-06-01 10:04:27.330,SVXINPUP
017,JB5885,01,6612606,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-01 01:20:23.560,SVXINPUP
017,HZ5560,01,6615213,2016-06-02 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-02 01:18:03.143,SVXINPUP
017,HZ5560,32,6613526,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,DINSCOE,2016-06-01 10:43:36.883,SVXINPUP
017,JB5627,DL,6612737,2016-06-01 00:00:00.000,A,CT,203,VEH DLVRY,1,LCARRIE,2016-06-01 03:46:15.477,SVXINPUP
017,JA4128,DL,6614530,2016-06-01 00:00:00.000,A,CT,203,VEH DLVRY,1,DAVCHRI,2016-06-01 17:15:12.060,SVXINPUP
017,JB4279,32,6614774,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:13:00.773,SVXINPUP
017,HN1826,03,6614666,2016-06-01 00:00:00.000,A,CT,203,CHAS COMPL,1,APMTHMS,2016-06-01 18:59:11.560,SVXINPUP
017,HN1826,01,6613961,2016-06-01 00:00:00.000,A,CT,203,CHAS START,1,CCURREN,2016-06-01 12:19:35.973,SVXINPUP
017,HW4127,DL,6615538,2016-06-02 00:00:00.000,A,MM,203,VEH DLVRY,1,JF04437,2016-06-02 04:59:11.310,SVXINPUP
017,GW0326,DL,5848514,2015-05-26 00:00:00.000,A,MM,203,VEH DLVRY,1,JMH0116,2015-05-26 00:18:55.640,SVXINPUP
017,GY8610,01,6612608,2016-06-01 00:00:00.000,A,CT,000,CHAS START,1,JF11647,2016-06-01 01:20:23.720,SVXINPUP
017,GY8610,03,6614282,2016-06-01 00:00:00.000,A,CT,000,CHAS COMPL,1,APMTHMS,2016-06-01 14:32:11.383,SVXINPUP
017,HB6073,DL,5848506,2015-05-26 00:00:00.000,A,MM,203,VEH DLVRY,1,DCALVER,2015-05-26 00:12:55.370,SVXINPUP
017,HC1544,32,6614788,2016-06-01 00:00:00.000,A,MM,203,CAB START,1,CGRANTJ,2016-06-01 20:14:23.973,SVXINPUP
017,HC8229,DL,5848516,2015-05-26 00:00:00.000,A,MM,000,VEH DLVRY,1,JMH0116,2015-05-26 00:21:21.047,SVXINPUP
017,HF9026,DL,5848513,2015-05-26 00:00:00.000,A,MM,203,VEH DLVRY,1,JF11647,2015-05-26 00:18:43.263,SVXINPUP
017,HG6447,01,6612607,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-01 01:20:23.657,SVXINPUP
017,HG6448,01,6612609,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,JF11647,2016-06-01 01:20:23.760,SVXINPUP
017,HG6445,03,6612814,2016-06-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS,2016-06-01 04:44:16.957,SVXINPUP
017,HG6446,03,6612881,2016-06-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS,2016-06-01 04:56:30.933,SVXINPUP
017,HG6449,01,6613958,2016-06-01 00:00:00.000,A,MM,203,CHAS START,1,CCURREN,2016-06-01 12:19:35.900,SVXINPUP
017,HG6447,03,6614266,2016-06-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS,2016-06-01 14:23:30.500,SVXINPUP
017,HG6448,03,6614295,2016-06-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS,2016-06-01 14:38:29.810,SVXINPUP
017,HG6449,03,6614615,2016-06-01 00:00:00.000,A,MM,203,CHAS COMPL,1,APMTHMS,2016-06-01 18:20:13.937,SVXINPUP
017,HR3520,01,6615219,2016-06-02 00:00:00.000,A,CT,203,CHAS START,1,JF11647,2016-06-02 01:18:13.827,SVXINPUP
